Rating,Review_title,Review_comment,Sentiment
5,Exceptional,,Positive
5,Exceptional,,Positive
5,Exceptional,,Positive
5,Exceptional,,Positive
5,Exceptional,,Positive
4,Very good,,Positive
5,Exceptional,,Positive
5,Exceptional,,Positive
3,Good,,Neutral
5,Exceptional,,Positive
4,Very good,,Positive
5,Exceptional,,Positive
5,dream by the lake,"The staff were extremely friendly and polite. This started at the door with security and continued all the way to the free shuttle to the airport. The hotel is spotlessly clean, the toilets are constantly cleaned. The location on the lake is fantastic, see photo. The only negative point was that the restaurant, like many other restaurants in Ethiopia, uses glutamate for cooking. If you don't have a problem with that, then we can recommend the Haile Resort without reservation.",Positive
5,Exceptional,"Excellent resort, beautiful location, friendly staff!",Positive
5,Comfortable stay and helpful staff,"Great resort, very good service, beautiful lake-side view and relaxed atmosphere.",Positive
5,Exceptional,"Excellent Hotel. Friendly and very accommodating staff. Excellent food and selection of choices at breakfast. Beautiful setting. The view of Lake Awassa from our floor was stunning--changed every time we looked out the window. There was a problem with our initial room request, but they quickly fixed things for us.",Positive
5,Exceptional,,Positive
5,Exceptional,,Positive
5,Exceptional,,Positive
5,Exceptional,,Positive
5,Exceptional hotel,"Superb hotel, amazing staff a bc delicious food... the perfect equation for a great trip. Loved everything about this hotel",Positive
5,Exceptional,,Positive
5,Exceptional,,Positive
5,great views!,"Very enjoyable, comfortable resort. Nicely priced. Our first night we had our view of the lake obstructed by a beautiful tree. The resort was full that night, but the next night we were moved to another room with a spectacular view of the lake.",Positive
5,Exceptional,Beautiful view and great rooms. The hotel staff is friendly and helpful. Very child friendly atmosphere.,Positive
4,Lectures at MSc. course Wonod Genet,"Very good but the shower needed to be turn on in 30 minutes every morgning in order to get hot water ( 2nd floor, sea view), and the internet connection was extremely unstable. Stable internet connection was one of the main reason the hotel was chosen because I needed to do som home work in the afternoons.",Positive
5,Exceptional,,Positive
4,Very good,,Positive
5,Exceptional,Very nice resort right on the lake. Very friendly and helpful staff. Food in numerous varieties - there is something for everyone here. Recommended for families: huge playground with bouncy castle and small train. 30 minutes flight from Addis - ideal for a little break from the hustle and bustle of the city.,Positive
5,Exceptional,Really clean and pleasant room. The staff was extremely friendly. Beautiful scenery.,Positive
4,Great location by the lake.,"The location is just great, I had a nice view of the lake from my balcony. The boat trip in the lake offers splendid experience of seeing hippos and different type of birds living by the lake.",Positive
3,Good,There is a huge difference between good and bad staff behavior.,Positive
3,Good wievs is the best,"The staff is very friendly and service minded, the wiev from the hotel is amazing and very very stuning. The hotel is a bit old and not up to date. The pool area is a bit ruff and it is cold and dirty water. The breakfast is poor, not much to choose from. The staff really tries their best and are very helpfull.",Positive
5,Exceptional,Friendly staff and excellent food! We stayed at the hotel as a family for five days. We would do it again.,Positive
4,Very good,"The people are some please nice service quick service and the room at nice view to Hawassa lake very clean, over all I enjoyed my stay",Positive
4,"Good rooms, good views, bad food","The rooms at the Haile are clean and comfortable. I had a suite this time, which was lovely. The biggest complaint about this hotel is the food. The food is just TERRIBLE.",Positive
5,Where 5+ star hotel experience exists,"Haile Resort Hawassa is a great choice for anyone who values cleanliness, friendliness, and professional service. The resort is very well-maintained, with spotless rooms and facilities. The staff are courteous, attentive, and efficient, making sure that every guest feels welcome and satisfied. The service is excellent, from the check-in to the check-out, and everything in between. The resort also has a lot of amenities, such as a pool, a spa, a gym, and a restaurant. The location is ideal, as it is close to the lake and the city center. I had a fantastic time at Haile Resort Hawassa and I would definitely stay there again. It is a gem of a place in Ethiopia.",Positive
4.5,A fantastic resort with everything you need and more!,"The property was very comfortable, clean and the landscaping was impeccable. The staff was very hospitable and the food was outstanding.",Positive
4.5,Superb,"Great location, view, food, and facilities. The quality of Haile hotels has not disappointed me so far.
The temperature of the shower could not be regulated well, so that either boiling or ice-cold water would come out.",Positive
3.5,very enjoyable,"nice location, grounds were well taken care of. Staff was helpful and friendly. Lots to do for children",Positive
4,Relaxing working weekend,"The spaces, view, atmosphere, and great comfort. The spacious balcony complements a great room with large, comfortable sofachairs and a good working space.
Lightning was effectively organised.
The gym is wel equipped and with trainer available.
The breakfast lacked healthy vegetarian options; same for the dinner menu card.",Positive
4,Very good,"Massage, location, friendly helpful staff
Jacuzzi / hot tub not working. Lots of the wines unavailable",Positive
4.5,Very nice always a pleasure to stay at the Haille,"Everything
Smoking area too far away",Positive
4.5,Superb,Water was out for a little while,Positive
4.5,perfect get away for a weekend,The staff were exceptionally friendly and helpful. The views are wonderful. We really enjoyed our stay there!,Positive
4.5,A great stay for some relaxing days,"I had a great stay for 2 nights at the Resort and would have loved to stay a bit longer.
My room had a great view to the lake. The area of the hotel is beautiful and I could see a lot of different birds and also a hippo mum with her small baby. The staff is really friendly and helpful. The restaurant offers good meals and there is a good spa. I also loved the area outside below the big tree for having a snack and a drink.
The Wifi was on the room quite weak.",Positive
4.5,Overall a wonderful stay,"Lots of options
Wished for plain scrambled eggs and bacon",Positive
4.5,"Great stay, very accommodating staff.","Great place, fantastic staff. We were really made to feel welcome and the front office team went out of their way to help with some film crew meal time requests. Meals were great and there was always a large selection of both traditional and international cuisine available.",Positive
4.5,It was wow.,"Staffs' cooperativeness, the views",Positive
4.5,Was sweet and pretty,The location is good,Positive
4,Overall very nice,Great bkfst. Great staff. Just a little noisy at night,Positive
4,Very good,"The staff committment and professional approach. Morning coffee and breakfast
Old towels",Positive
4.5,highly recommended place,"it is a very welcoming place , very quite and chill , the stuff are so respectful, amazing place with very beautiful view lake . a must try",Positive
4,Very good,"Staff kindness and cleaning services, restaurant
Wifi is poor and continuously disconnecting",Positive
3.5,Perfect,"The Location was perfect and the room as i expected, the breakfast was great with a lot of varieties. The staffs were polite and welcoming.",Positive
4.5,Excellent stay. Very helpful and cheerful staff. Margret was exceptionally good,"The cheerful staff, the location of the hotel. The pool was not heated. A heated pool could add more value to the propert",Positive
3.5,Good,"Liked the amazing nature views of this hotel, welcoming staff, room size, Airport free shuttle was a plus.
Breakfast was not good at all, no international options, bakeries were not fresh.
Couldn't get out of my room after 6 PM due to huge groups of mosquitos all over the place.",Positive
4,Very good,"Breakfast, All Staff members, Location, Entertaining facilities. There was not enough door key
We had only one room key to a family member of five for two rooms with two doors which are interconected",Positive
4.5,thanks,all good,Positive
5,Perfect,"The breakfast was delicious and great. The variety of food was rich. One could select an omelet or boiled eggs, hot dishes or cold dishes, etc. Selection of fruits was rich and the freshly squeezed juices. I also loved black coffee.
The hotel staff was courteous and would go beyond to accommodate or help you.",Positive
5,Exceptional,Number 1 in Ethiopia for my heart. Respect for all,Positive
5,Exceptional,"Amazing location, very spacious and comfortable rooms, nice environment",Positive
5,Unforgettable and Memorable,Excellent and Fantastic,Positive
5,Exceptional,Im really happy staying Haile Resort all stuffs great coustemr service I wish staying longer Im really happy for every. Its great and clean.,Positive
5,Exceptional,"The pool, spa, gym, seating areas, views, staff, and the rooms were absolutely fantastic
Mekdes M and Wedeye were great servers and help!
The curtain in 2233 is a bit broken, but we made it work. The water bottles were very expensive for staying a few days. It would be very nice if those staying at the hotel could have a discount at the restaurants.
Also- it would be very nice if the pools had sitting areas in the pool! It gets very hot and its nice to sit in shallow water
Also- itd be nice to have plants or something on the first floor roof. The views are so nice but the dirty roofs were a bit off putting",Positive
5,Great Hospitality.,"Other Ethiopian hotels should learn from them.Try to make the swimming pool warm. All the facilities were best and keep it up. And it is also best for family vacation.
Cold swimming pool.",Positive
1.5,Good location but poor service!,"The location was amazing. Specifically, the wine bar was great.
They didnt have towels in the bathroom. We literally had to beg them for it. When i called the reception downstairs, they actually asked whether we have taken it or misplaced the towels. I had to go down to the reception 4 times to ask for towels and bathrobe again and again. They kept saying theyll send it right away every time which was so frustrating. They finally brought it to our room almost 6hrs later which was very frustrating.",Negative
5,Exceptional,The staff was very friendly and the lakeview was amazing. The food in the Restaurant was really good.,Positive
5,Exceptional,"We enjoyed our stay in Haile Resort in Hawassa very much. The views over the lake where so nice at sunset. We enjoyed the birdlife. The boat trip from the hotel was very nice, we saw hippo's. The food is great and staff is super friendly. Really recommand this hotel
The door key did not always work apparently it is sensetive to telephone calls.",Positive
1.5,Poor,Everything was great. Bad Internet connection,Negative
5,Exceptional,"Everything was amazing ,the location,the resort itself,the staff was so helpful Specially mergert ,
They even organized a special event for my wife because she passed an exam.
No thing.every thing is perfect",Positive
5,Exceptional,"The suite was confortable. There are lots of activities, and the food was delicious.
Maybe the city around this hotel, but I didn't visit it enough. Be careful if you want to visit shashamene (25km from there)",Positive
3.5,Good,,Positive
1.5,Poor,,Negative
3.5,Good,,Positive
4.5,Superb,,Positive
4.5,Superb,,Positive
3.5,Good,,Positive
4,Very good,,Positive
4,Very good,,Positive
4.5,Superb,,Positive
4,Very good,,Positive
4,Very good,,Positive
4,Superb,,Positive
4,Very good,,Positive
3.5,Good,,Positive
4.5,Superb,,Positive
4,Very good,,Positive
4.5,Superb,,Positive
3.5,Good,,Positive
4,Very good,,Positive
4.5,Superb,,Positive
3.5,Good,,Positive
4,Very good,,Positive
4,Very good,,Positive
3.5,Good,,Positive
4,Very good,,Positive
4.5,Superb,,Positive
4.5,Superb,,Positive
5,Exceptional,,Positive
5,Exceptional,,Positive
5,Exceptional,,Positive
5,Exceptional,,Positive
5,Exceptional,,Positive
5,Exceptional,,Positive
5,Exceptional,,Positive
5,Exceptional,,Positive
1,Very poor,,Negative
5,Exceptional,,Positive
3,Pleasant,,Neutral
2.5,Passable,,Neutral
5,Exceptional,,Positive
2.5,Passable,,Neutral
5,Exceptional,,Positive
5,Exceptional,,Positive
4,Very good,,Positive
4,Very good,,Positive
4.5,Superb,,Positive
4.5,Superb,,Positive
4,Very good,,Positive
0.5,Bad,,Negative
0.5,Bad,,Negative
5,Exceptional,,Positive
5,Exceptional,,Positive
5,Exceptional,,Positive
5,Exceptional,,Positive
5,Exceptional,"The rooms are good, I had a spacious room and the bed was adequate, where the mattress was soft. The resort has a nice garden to stroll through, good gym and nice pool. The breakfast is typical Ethiopian and serves you countys delights in abundance. The staff is great and certainly a place to go back too.",Positive
5,Exceptional,"As I have visited the hotel several times already, I was welcomed home by the staff, they received me with open arms and made my stay very nice again. Always in for a chat and a smile was always given. The place allows for some strolling outside to the lakeside, enjoy a drink on the terras and the food is taste. Internet is stable and available on the compound. In for coffee? Ask for the local ""buna"" or coffee and you will be teated with a delight.",Positive
4,Very good,"Very nice and welcoming staff in all areas. Good food. There is a nice looking pool, but I never used it. Fair internet connection for Ethiopia. Price - value is correct. The garden is very nice. You can observe monheys and many types of birds. There is access to the lake shore walk way, which is quite nice. They offer nice boat tours in the lake. This time I was not able to do, but I will probably next time. For sure I will come back. Beds are very good. Also, all found clean, however there are always coming in some ants from the gardens, what may be uncomfortable for some people. There is given free bottled drinking water every day. Housekeeping is done nicely every day. The only thing they may improve. Rusty water come out on hand wash and shower, it smells metallic rusty and has a yellow colour, probably rusted tank. Also, it would be nice to get in every room a good mosquito net installed fix as standard. Now you have to ask for it. I would suggest to sacrify one of the guest rooms in the garden to install the massage room there, just to be able to have a nicer place for this. It's definitely the best hotel option in Ziway. I will come back again.",Positive
2,Fair,The property needs a lot of work.,Negative
2,Reservation not honored,"We arrived at night at the hotel and they didnt have our pre-paid reservation in their computer. So they gave us a lesser room at a higher rate. A wedding was blasting until 11pm right outside our door and there were mosquitoes inside our mosquito net. We were surprised that the quality of this chain hotel was so much lower here than in Awassa, where we stayed the night before.",Negative
5,Exceptional,"The friendliness of all the staff deserves special mention, especially the manager, who was always on hand to help. The location of the Haile Resort couldn't be better. Nature lovers will get their money's worth.",Positive
4,Very good,"Stayed in the Garden rooms, & while the rooms are nice, there are no windows that can be opened except the patio door, which is open to the front. I prefer the rooms in the main building, where widows can be opened.",Positive
3,Good,"Getting a bit tired and rough around the edges - staff not super friendly but OK - flies buzzing around the breakfast buffet food (in fact quite a few flies buzzing around Ziway) - rude pool and gym 'manager' shouting instructions to all guests. Positives: swimming pool, boat trip was fun to escape and see hippos. Generally Langano area is much nicer than Ziway. Same price as Sabana Beach resort yet Sabana Beach is idyllic.",Neutral
5,Exceptional,,Positive
5,Brilliant spot with excellent staff,"The place is a bit hard to reach from city centre but once you are in, every equipment caters all your comfort. A tiny gym and sauna room are inviting as well as the broad and spacious swimming pool. Room with lake view is superb as you can enjoy the sunrise from your window. Staff is really assistant and informative plus friendly. Bell boy offered to change my normal room to the room with lake view at no extra charge. Traditional Coffee shop is next to the lobby and you pay for only 10 birr. Overall, I do love the place. It's a really nice resort I've ever stayed at affordable price. I truly recommend the place.",Positive
4,Very good,"Very nice garden, well maintained. Good location that allows pleasant walks.",Positive
4,Very good,small house - nicely laid out - beautiful lake - boat tours with hippos possible,Positive
3,Good,It was a good stay. The workers didn't speak good English so communication is frustrating. The room was good and the workers try very hard to make you happy. Not top of the line but good.,Neutral
5,Exceptional,"The lake, the bird island and Gelila island, the staffs at haile resort",Positive
4,Lakeside comfort in Ziway,"A very well kept resort with friendly and helpful staff, who can arrange trips on the nearby lake at reasonable rates.
The location is a little way out of town, but it's handy for the lake",Positive
4,Very good,"There is no air conditioning, only a fan. But the website is not accurate.",Positive
4,Very good,"The staff kindness and the local.
There was no refrigerator, it was hot and there was no air-conditioning,
There was a net on the beds but not comfortable.",Positive
4,Cofortable stay at perfect location,good Location,Positive
4,Great stay - we'll be back,"We had a wonderful stay at Ziway. We arrived at 8.30am and we were allowed to check in to our room early, without question. Breakfast was great - fresh eggs / omelette made to order, great coffee. T The resort is full of birds - fish eagles and little yellow and blue birds and we loved how lush and well kept the property gardens were.
the pool was clean and well presented but there were only 4 lounge chairs - wooden, no mattresses and slightly broken. This is an area that could be addressed. We were given pool towels which was great.

The bungalows are small and the fan in our room sounded like an airplane taking off so we couldn't use it. It would be great if there was a mosquito mesh on the window so we could sleep with the window open.",Positive
4,The orders are so great they are well trained of the customer service. I like to appreciate,"The breakfast was great and the location is easily locatable.
Some of the facilties like sauna steam are very poor, the TV shall include ds tv",Positive
3,Pleasant,"That we were not satisfied with our room and they helped us in changing rooms
Need to have a small refrigerator and a small lamp in each bedroom",Positive
3,Pleasant,"The junior suite should have a balcony - but that does not exist in this hotel. Text should be updated.
The boat on the lake service had been cancelled.",Positive
0.5,Bad,,Negative
5,Exceptional,"Super cite, nice, clean, good facilities and gorgeous location. Super friendly staff.",Positive
5,Exceptional,"The place, the staff, and the room. And also the food",Positive
4,Very good,,Positive
4.5,Superb,,Positive
4,Very good,,Positive
4.5,Superb,,Positive
4,Very good,,Positive
4,Very good,,Positive
5,Exceptional,,Positive
5,Exceptional,,Positive
5,Exceptional,,Positive
3.5,Good,,Positive
3.5,Good,,Positive
4,Very good,,Positive
4,Very good,,Positive
3.5,Good,,Positive
3,Pleasant,,Positive
